datetime,hour,day_of_week,month,is_weekend,season,is_holiday,peak_label,tariff_inr,solar_generation_kw,consumption_kw,surplus_kw,battery_soc_kwh,grid_import_kw,grid_export_kw,action,tariff_lag_1h,tariff_lag_24h,tariff_lag_168h,tariff_next_6h_avg,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos
2023-10-21 05:00:00,5,5,10,1,autumn,0,off_peak,2.235,0.066,0.735,-0.669,0.0,0.669,0.0,USE,2.139,2.61,2.177,2.371166666666667,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 06:00:00,6,5,10,1,autumn,0,mid_peak,3.932,0.204,1.237,-1.033,0.0,1.033,0.0,USE,2.235,4.454,4.336,2.6181666666666668,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 07:00:00,7,5,10,1,autumn,0,mid_peak,4.158,0.483,2.056,-1.573,0.0,1.573,0.0,USE,3.932,4.561,4.375,2.939833333333333,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 08:00:00,8,5,10,1,autumn,0,mid_peak,4.39,0.789,2.859,-2.07,0.0,2.07,0.0,USE,4.158,4.495,4.073,3.2355,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 09:00:00,9,5,10,1,autumn,0,mid_peak,4.213,1.591,2.145,-0.554,0.0,0.554,0.0,USE,4.39,4.372,4.207,3.5111666666666665,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 10:00:00,10,5,10,1,autumn,0,peak_day,2.919,2.532,1.32,1.212,0.0,0.0,0.0,STORE,4.213,3.194,2.648,3.6411666666666664,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 11:00:00,11,5,10,1,autumn,0,peak_day,2.622,1.3,0.878,0.422,1.091,0.0,0.0,STORE,2.919,3.008,2.715,3.705666666666666,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 12:00:00,12,5,10,1,autumn,0,peak_day,2.97,2.847,1.077,1.77,1.471,0.0,0.0,STORE,2.622,3.307,2.933,3.5453333333333337,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 13:00:00,13,5,10,1,autumn,0,peak_day,2.767,1.023,1.117,-0.094,3.064,0.094,0.0,USE,2.97,2.756,2.74,3.3135,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 14:00:00,14,5,10,1,autumn,0,mid_peak,4.277,2.837,1.29,1.547,3.064,0.0,0.0,STORE,2.767,4.416,4.23,3.2946666666666666,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 15:00:00,15,5,10,1,autumn,0,mid_peak,4.261,1.67,1.091,0.579,4.456,0.0,0.579,EXPORT,4.277,4.505,4.031,3.3026666666666666,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 16:00:00,16,5,10,1,autumn,0,mid_peak,4.084,0.745,1.429,-0.684,4.456,0.684,0.0,USE,4.261,4.671,4.303,3.496833333333333,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 17:00:00,17,5,10,1,autumn,0,mid_peak,4.102,0.273,2.043,-1.77,4.456,1.77,0.0,USE,4.084,4.56,4.268,3.7434999999999996,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 18:00:00,18,5,10,1,autumn,0,peak_eve,6.795,0.196,3.038,-2.842,4.456,0.0,0.0,USE,4.102,7.047,6.541,4.381,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 19:00:00,19,5,10,1,autumn,0,peak_eve,6.71,0.07,3.591,-3.521,1.298,2.353,0.0,USE,6.795,6.831,6.622,5.038166666666666,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 20:00:00,20,5,10,1,autumn,0,peak_eve,6.808,0.022,2.768,-2.746,0.0,2.746,0.0,USE,6.71,6.826,6.677,5.46,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 21:00:00,21,5,10,1,autumn,0,peak_eve,6.699,0.005,2.023,-2.018,0.0,2.018,0.0,USE,6.808,7.048,6.528,5.866333333333333,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 22:00:00,22,5,10,1,autumn,0,peak_eve,6.671,0.001,0.977,-0.976,0.0,0.976,0.0,USE,6.699,6.795,6.429,6.2975,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-21 23:00:00,23,5,10,1,autumn,0,off_peak,2.116,0.0,0.599,-0.599,0.0,0.599,0.0,USE,6.671,2.42,2.646,5.9665,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2023-10-22 00:00:00,0,6,10,1,autumn,0,off_peak,2.334,0.0,0.416,-0.416,0.0,0.416,0.0,USE,2.116,2.45,2.28,5.223,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 01:00:00,1,6,10,1,autumn,0,off_peak,2.371,0.0,0.544,-0.544,0.0,0.544,0.0,USE,2.334,2.228,2.36,4.499833333333333,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 02:00:00,2,6,10,1,autumn,0,off_peak,2.668,0.001,0.638,-0.637,0.0,0.637,0.0,USE,2.371,2.616,2.527,3.8098333333333336,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 03:00:00,3,6,10,1,autumn,0,off_peak,2.478,0.003,0.575,-0.572,0.0,0.572,0.0,USE,2.668,2.559,2.904,3.1063333333333336,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 04:00:00,4,6,10,1,autumn,0,off_peak,2.605,0.019,0.635,-0.616,0.0,0.616,0.0,USE,2.478,2.139,2.188,2.428666666666667,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 05:00:00,5,6,10,1,autumn,0,off_peak,2.465,0.068,0.508,-0.44,0.0,0.44,0.0,USE,2.605,2.235,2.442,2.4868333333333332,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 06:00:00,6,6,10,1,autumn,0,mid_peak,4.168,0.088,1.222,-1.134,0.0,1.134,0.0,USE,2.465,3.932,4.169,2.7925000000000004,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 07:00:00,7,6,10,1,autumn,0,mid_peak,4.293,0.334,2.093,-1.759,0.0,1.759,0.0,USE,4.168,4.158,4.194,3.112833333333333,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 08:00:00,8,6,10,1,autumn,0,mid_peak,4.31,0.883,2.609,-1.726,0.0,1.726,0.0,USE,4.293,4.39,4.167,3.3865000000000003,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 09:00:00,9,6,10,1,autumn,0,mid_peak,4.134,1.628,1.888,-0.26,0.0,0.26,0.0,USE,4.31,4.213,4.106,3.6625,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 10:00:00,10,6,10,1,autumn,0,peak_day,2.792,2.712,1.3,1.412,0.0,0.0,0.0,STORE,4.134,2.919,2.844,3.6936666666666667,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 11:00:00,11,6,10,1,autumn,0,peak_day,2.819,2.864,0.996,1.868,1.271,0.0,0.0,STORE,2.792,2.622,2.629,3.7526666666666664,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 12:00:00,12,6,10,1,autumn,0,peak_day,3.091,2.766,0.838,1.928,2.952,0.0,0.0,STORE,2.819,2.97,2.992,3.573166666666667,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 13:00:00,13,6,10,1,autumn,0,peak_day,2.538,3.49,0.911,2.579,4.687,0.0,2.579,EXPORT,3.091,2.767,2.858,3.280666666666667,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 14:00:00,14,6,10,1,autumn,0,mid_peak,4.456,2.249,1.026,1.223,4.687,0.0,1.223,EXPORT,2.538,4.277,4.338,3.3049999999999997,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 15:00:00,15,6,10,1,autumn,0,mid_peak,4.134,1.579,0.921,0.658,4.687,0.0,0.658,EXPORT,4.456,4.261,4.205,3.3049999999999997,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 16:00:00,16,6,10,1,autumn,0,mid_peak,4.069,0.924,1.484,-0.56,4.687,0.56,0.0,USE,4.134,4.084,4.22,3.5178333333333334,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 17:00:00,17,6,10,1,autumn,0,mid_peak,4.452,0.285,2.055,-1.77,4.687,1.77,0.0,USE,4.069,4.102,4.318,3.7899999999999996,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 18:00:00,18,6,10,1,autumn,0,peak_eve,6.76,0.215,3.061,-2.846,4.687,0.0,0.0,USE,4.452,6.795,6.475,4.4015,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 19:00:00,19,6,10,1,autumn,0,peak_eve,6.838,0.065,3.481,-3.416,1.525,2.044,0.0,USE,6.76,6.71,6.596,5.118166666666667,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 20:00:00,20,6,10,1,autumn,0,peak_eve,6.77,0.019,3.035,-3.016,0.0,3.016,0.0,USE,6.838,6.808,6.521,5.503833333333333,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 21:00:00,21,6,10,1,autumn,0,peak_eve,6.959,0.004,2.242,-2.238,0.0,2.238,0.0,USE,6.77,6.699,6.516,5.974666666666667,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 22:00:00,22,6,10,1,autumn,0,peak_eve,6.734,0.001,0.886,-0.885,0.0,0.885,0.0,USE,6.959,6.671,6.334,6.418833333333333,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-22 23:00:00,23,6,10,1,autumn,0,off_peak,2.352,0.0,0.625,-0.625,0.0,0.625,0.0,USE,6.734,2.116,2.576,6.068833333333333,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2023-10-23 00:00:00,0,0,10,0,autumn,0,off_peak,2.551,0.0,0.753,-0.753,0.0,0.753,0.0,USE,2.352,2.334,2.397,5.367333333333334,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 01:00:00,1,0,10,0,autumn,0,off_peak,2.687,0.0,0.656,-0.656,0.0,0.656,0.0,USE,2.551,2.371,2.675,4.6754999999999995,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 02:00:00,2,0,10,0,autumn,0,off_peak,2.383,0.001,0.479,-0.478,0.0,0.478,0.0,USE,2.687,2.668,2.66,3.9443333333333332,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 03:00:00,3,0,10,0,autumn,0,off_peak,2.402,0.003,0.406,-0.403,0.0,0.403,0.0,USE,2.383,2.478,2.307,3.1848333333333336,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 04:00:00,4,0,10,0,autumn,0,off_peak,2.454,0.018,0.451,-0.433,0.0,0.433,0.0,USE,2.402,2.605,2.337,2.4715000000000003,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 05:00:00,5,0,10,0,autumn,0,off_peak,2.184,0.05,0.764,-0.714,0.0,0.714,0.0,USE,2.454,2.465,2.884,2.4435,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 06:00:00,6,0,10,0,autumn,0,mid_peak,4.521,0.199,1.054,-0.855,0.0,0.855,0.0,USE,2.184,4.168,4.763,2.7718333333333334,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 07:00:00,7,0,10,0,autumn,0,mid_peak,4.217,0.46,2.018,-1.558,0.0,1.558,0.0,USE,4.521,4.293,4.495,3.0268333333333337,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 08:00:00,8,0,10,0,autumn,0,mid_peak,4.508,0.576,2.629,-2.053,0.0,2.053,0.0,USE,4.217,4.31,4.539,3.3810000000000002,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 09:00:00,9,0,10,0,autumn,0,mid_peak,4.63,1.63,1.93,-0.3,0.0,0.3,0.0,USE,4.508,4.134,4.405,3.752333333333333,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 10:00:00,10,0,10,0,autumn,0,peak_day,2.928,2.288,1.115,1.173,0.0,0.0,0.0,STORE,4.63,2.792,3.065,3.8313333333333333,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 11:00:00,11,0,10,0,autumn,0,peak_day,3.252,2.547,0.806,1.741,1.056,0.0,0.0,STORE,2.928,2.819,2.892,4.009333333333333,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 12:00:00,12,0,10,0,autumn,0,peak_day,2.781,2.115,0.77,1.345,2.623,0.0,0.0,STORE,3.252,3.091,2.695,3.719333333333333,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 13:00:00,13,0,10,0,autumn,0,peak_day,3.179,2.922,0.991,1.931,3.833,0.0,0.634,STORE,2.781,2.538,2.802,3.546333333333333,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 14:00:00,14,0,10,0,autumn,0,mid_peak,4.601,1.562,0.784,0.778,5.0,0.0,0.778,EXPORT,3.179,4.456,4.503,3.561833333333333,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 15:00:00,15,0,10,0,autumn,0,mid_peak,4.243,1.018,0.935,0.083,5.0,0.0,0.083,EXPORT,4.601,4.134,4.33,3.4973333333333336,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 16:00:00,16,0,10,0,autumn,0,mid_peak,4.907,0.717,1.268,-0.551,5.0,0.551,0.0,USE,4.243,4.069,4.49,3.827166666666667,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 17:00:00,17,0,10,0,autumn,0,mid_peak,4.49,0.507,1.896,-1.389,5.0,1.389,0.0,USE,4.907,4.452,4.339,4.0335,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 18:00:00,18,0,10,0,autumn,0,peak_eve,6.868,0.177,2.893,-2.716,5.0,0.0,0.0,USE,4.49,6.76,6.883,4.714666666666667,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 19:00:00,19,0,10,0,autumn,0,peak_eve,6.789,0.055,3.104,-3.049,1.982,1.265,0.0,USE,6.868,6.838,7.128,5.316333333333334,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 20:00:00,20,0,10,0,autumn,0,peak_eve,6.967,0.018,2.83,-2.812,0.0,2.812,0.0,USE,6.789,6.77,7.037,5.7106666666666674,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 21:00:00,21,0,10,0,autumn,0,peak_eve,6.981,0.006,1.982,-1.976,0.0,1.976,0.0,USE,6.967,6.959,6.999,6.166999999999999,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 22:00:00,22,0,10,0,autumn,0,peak_eve,7.015,0.001,1.109,-1.108,0.0,1.108,0.0,USE,6.981,6.734,7.132,6.5183333333333335,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-23 23:00:00,23,0,10,0,autumn,0,off_peak,2.455,0.0,0.711,-0.711,0.0,0.711,0.0,USE,7.015,2.352,2.572,6.179166666666667,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-10-24 00:00:00,0,1,10,0,autumn,1,off_peak,2.47,0.0,0.531,-0.531,0.0,0.531,0.0,USE,2.455,2.551,2.717,5.446166666666667,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 01:00:00,1,1,10,0,autumn,1,off_peak,2.317,0.0,0.571,-0.571,0.0,0.571,0.0,USE,2.47,2.687,2.431,4.700833333333334,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 02:00:00,2,1,10,0,autumn,1,off_peak,2.085,0.001,0.587,-0.586,0.0,0.586,0.0,USE,2.317,2.383,2.436,3.887166666666666,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 03:00:00,3,1,10,0,autumn,1,off_peak,2.353,0.006,0.256,-0.25,0.0,0.25,0.0,USE,2.085,2.402,2.305,3.1158333333333332,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 04:00:00,4,1,10,0,autumn,1,off_peak,2.02,0.013,0.362,-0.349,0.0,0.349,0.0,USE,2.353,2.454,2.436,2.283333333333333,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 05:00:00,5,1,10,0,autumn,1,off_peak,2.428,0.062,0.537,-0.475,0.0,0.475,0.0,USE,2.02,2.184,2.645,2.2788333333333335,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 06:00:00,6,1,10,0,autumn,1,mid_peak,4.128,0.122,1.034,-0.912,0.0,0.912,0.0,USE,2.428,4.521,4.695,2.555166666666667,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 07:00:00,7,1,10,0,autumn,1,mid_peak,4.3,0.371,1.847,-1.476,0.0,1.476,0.0,USE,4.128,4.217,4.644,2.885666666666667,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 08:00:00,8,1,10,0,autumn,1,mid_peak,4.472,0.872,2.647,-1.775,0.0,1.775,0.0,USE,4.3,4.508,4.231,3.2835,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 09:00:00,9,1,10,0,autumn,1,mid_peak,4.133,1.148,1.952,-0.804,0.0,0.804,0.0,USE,4.472,4.63,4.662,3.5801666666666665,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 10:00:00,10,1,10,0,autumn,1,peak_day,3.009,1.935,0.86,1.075,0.0,0.0,0.0,STORE,4.133,2.928,2.724,3.7449999999999997,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 11:00:00,11,1,10,0,autumn,1,peak_day,2.785,2.51,0.655,1.855,0.968,0.0,0.0,STORE,3.009,3.252,3.135,3.8045000000000004,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 12:00:00,12,1,10,0,autumn,1,peak_day,3.113,2.594,0.751,1.843,2.637,0.0,0.0,STORE,2.785,2.781,2.945,3.635333333333333,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 13:00:00,13,1,10,0,autumn,1,peak_day,2.795,2.27,0.868,1.402,4.296,0.0,1.402,EXPORT,3.113,3.179,3.105,3.3845000000000005,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 14:00:00,14,1,10,0,autumn,1,mid_peak,4.149,2.677,0.785,1.892,4.296,0.0,1.892,EXPORT,2.795,4.601,4.3,3.330666666666667,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 15:00:00,15,1,10,0,autumn,1,mid_peak,4.378,1.285,0.806,0.479,4.296,0.0,0.479,EXPORT,4.149,4.243,4.676,3.3714999999999997,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 16:00:00,16,1,10,0,autumn,1,mid_peak,4.21,0.488,1.31,-0.822,4.296,0.822,0.0,USE,4.378,4.907,4.28,3.5716666666666668,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 17:00:00,17,1,10,0,autumn,1,mid_peak,4.149,0.383,1.908,-1.525,4.296,1.525,0.0,USE,4.21,4.49,4.4,3.799,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 18:00:00,18,1,10,0,autumn,1,peak_eve,6.578,0.195,2.781,-2.586,4.296,0.0,0.0,USE,4.149,6.868,6.85,4.3765,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 19:00:00,19,1,10,0,autumn,1,peak_eve,6.643,0.061,3.517,-3.456,1.422,2.176,0.0,USE,6.578,6.789,6.737,5.017833333333333,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 20:00:00,20,1,10,0,autumn,1,peak_eve,6.851,0.014,2.814,-2.8,0.0,2.8,0.0,USE,6.643,6.967,7.014,5.468166666666666,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 21:00:00,21,1,10,0,autumn,1,peak_eve,6.36,0.004,1.942,-1.938,0.0,1.938,0.0,USE,6.851,6.981,7.271,5.7985,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 22:00:00,22,1,10,0,autumn,1,peak_eve,6.653,0.001,0.723,-0.722,0.0,0.722,0.0,USE,6.36,7.015,7.4,6.205666666666667,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-24 23:00:00,23,1,10,0,autumn,1,off_peak,2.469,0.0,0.404,-0.404,0.0,0.404,0.0,USE,6.653,2.455,2.515,5.925666666666667,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-25 00:00:00,0,2,10,0,autumn,0,off_peak,2.529,0.0,0.403,-0.403,0.0,0.403,0.0,USE,2.469,2.47,2.668,5.2508333333333335,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2023-10-25 01:00:00,1,2,10,0,autumn,0,off_peak,2.696,0.0,0.564,-0.564,0.0,0.564,0.0,USE,2.529,2.317,2.535,4.593,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2023-10-25 02:00:00,2,2,10,0,autumn,0,off_peak,2.489,0.001,0.485,-0.484,0.0,0.484,0.0,USE,2.696,2.085,2.575,3.866,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2023-10-25 03:00:00,3,2,10,0,autumn,0,off_peak,2.472,0.004,0.479,-0.475,0.0,0.475,0.0,USE,2.489,2.353,2.449,3.2179999999999995,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2023-10-25 04:00:00,4,2,10,0,autumn,0,off_peak,2.589,0.02,0.529,-0.509,0.0,0.509,0.0,USE,2.472,2.02,2.529,2.5406666666666666,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2023-10-25 05:00:00,5,2,10,0,autumn,0,off_peak,2.515,0.062,0.538,-0.476,0.0,0.476,0.0,USE,2.589,2.428,2.581,2.5483333333333333,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2023-10-25 06:00:00,6,2,10,0,autumn,0,mid_peak,4.441,0.12,1.191,-1.071,0.0,1.071,0.0,USE,2.515,4.128,4.413,2.8669999999999995,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2023-10-25 07:00:00,7,2,10,0,autumn,0,mid_peak,4.577,0.376,1.825,-1.449,0.0,1.449,0.0,USE,4.441,4.3,4.488,3.1805,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2023-10-25 08:00:00,8,2,10,0,autumn,0,mid_peak,4.402,0.316,2.429,-2.113,0.0,2.113,0.0,USE,4.577,4.472,4.491,3.499333333333333,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
